temperature,pressure,humidity,gas,aqi,time_stamp_esp,time_stamp_server
26.48,1010,44.0,75,131789,59.29,2026-01-28T06:18:31.215333265Z
26.46,1010,44.07,74,131791,60.23,2026-01-28T06:18:33.566102778Z
26.46,1010,44.13,75,131793,61.42,2026-01-28T06:18:35.820463709Z
26.45,1010,44.19,74,131796,61.42,2026-01-28T06:18:37.776004897Z
26.45,1010,44.25,75,131798,61.67,2026-01-28T06:18:39.710125877Z
26.45,1010,44.3,75,131799,61.42,2026-01-28T06:18:41.655998359Z
26.45,1010,44.34,75,131802,61.42,2026-01-28T06:18:43.809260372Z
26.45,1010,44.4,76,131804,59.99,2026-01-28T06:18:45.852446238Z
26.45,1010,44.44,76,131806,59.52,2026-01-28T06:18:47.710693448Z
26.46,1010,44.47,76,131807,55.41,2026-01-28T06:18:49.742954924Z
26.46,1010,44.5,76,131809,59.52,2026-01-28T06:18:51.588103338Z
26.46,1010,44.53,77,131812,60.23,2026-01-28T06:18:53.633790756Z
26.47,1010,44.55,76,131813,58.36,2026-01-28T06:18:55.490792251Z
26.47,1010,44.59,77,131815,58.36,2026-01-28T06:18:57.32224192Z
26.48,1010,44.61,76,131817,60.23,2026-01-28T06:18:59.383518693Z
26.46,1010,44.69,75,131820,59.99,2026-01-28T06:19:02.420864516Z
26.45,1010,44.77,75,131822,60.94,2026-01-28T06:19:04.388485811Z
26.46,1010,44.8,75,131824,59.76,2026-01-28T06:19:06.332737104Z
26.45,1010,44.82,76,131826,61.18,2026-01-28T06:19:08.696954975Z
26.45,1010,44.87,75,131829,59.76,2026-01-28T06:19:10.849088817Z
26.44,1010,44.9,75,131831,59.76,2026-01-28T06:19:12.836920256Z
26.45,1010,44.91,75,131833,60.94,2026-01-28T06:19:14.729354894Z
26.45,1010,44.96,75,131835,59.29,2026-01-28T06:19:16.775820074Z
26.45,1010,45.0,74,131837,58.59,2026-01-28T06:19:18.941898021Z
26.44,1010,45.05,75,131839,59.99,2026-01-28T06:19:20.97700107Z
26.45,1010,45.07,75,131841,60.94,2026-01-28T06:19:23.12524465Z
26.43,1010,45.13,74,131843,58.59,2026-01-28T06:19:28.146177013Z
26.4,1010,45.38,71,131848,59.99,2026-01-28T06:19:29.99892776Z
26.39,1010,45.42,71,131850,59.99,2026-01-28T06:19:31.840631412Z
26.39,1010,45.43,72,131852,60.23,2026-01-28T06:19:33.791367211Z
26.39,1010,45.43,72,131854,59.99,2026-01-28T06:19:38.796776066Z
26.35,1010,45.63,69,131859,59.99,2026-01-28T06:19:40.943741969Z
26.34,1010,45.66,69,131861,59.76,2026-01-28T06:19:42.788634158Z
26.33,1010,45.67,70,131863,58.12,2026-01-28T06:19:44.646877582Z
26.34,1010,45.64,70,131864,58.59,2026-01-28T06:19:46.689665579Z
26.34,1010,45.6,71,131866,60.23,2026-01-28T06:19:48.624038771Z
26.35,1010,45.6,71,131868,59.29,2026-01-28T06:19:50.47820273Z
26.35,1010,45.58,72,131870,58.36,2026-01-28T06:19:52.526679032Z
26.36,1010,45.58,72,131872,59.99,2026-01-28T06:19:54.459940235Z
26.36,1010,45.57,73,131874,58.36,2026-01-28T06:19:56.511142065Z
26.36,1010,45.57,73,131876,59.76,2026-01-28T06:19:58.75999432Z
26.34,1010,45.67,70,131880,58.82,2026-01-28T06:20:02.050430301Z
26.33,1010,45.7,71,131882,58.82,2026-01-28T06:20:04.189528459Z
26.31,1010,45.79,69,131885,60.94,2026-01-28T06:20:07.770657878Z
26.3,1010,45.83,69,131887,59.05,2026-01-28T06:20:09.838781216Z
26.3,1010,45.84,70,131890,59.99,2026-01-28T06:20:11.885374813Z
26.3,1010,45.85,71,131892,59.05,2026-01-28T06:20:13.729711936Z
26.3,1010,45.85,72,131893,60.94,2026-01-28T06:20:15.553159905Z
26.31,1010,45.84,72,131895,59.29,2026-01-28T06:20:17.41410745Z
26.32,1010,45.83,73,131897,59.05,2026-01-28T06:20:19.356984813Z
26.32,1010,45.81,73,131899,59.99,2026-01-28T06:20:21.187262317Z
26.32,1010,45.8,74,131901,60.7,2026-01-28T06:20:23.028090751Z
26.33,1010,45.8,74,131903,59.76,2026-01-28T06:20:24.976235626Z
26.33,1010,45.77,74,131905,58.59,2026-01-28T06:20:27.656161808Z
26.31,1010,45.84,73,131907,59.52,2026-01-28T06:20:29.796876399Z
26.31,1010,45.87,72,131909,59.76,2026-01-28T06:20:31.630392918Z
26.3,1010,45.87,73,131911,59.52,2026-01-28T06:20:33.584567692Z
26.3,1010,45.88,73,131913,59.76,2026-01-28T06:20:35.536728538Z
26.3,1010,45.88,74,131915,58.82,2026-01-28T06:20:37.366936467Z
26.3,1010,45.88,74,131917,59.29,2026-01-28T06:20:39.217982237Z
26.3,1010,45.88,74,131919,59.29,2026-01-28T06:20:41.001446389Z
26.31,1010,45.87,75,131921,59.99,2026-01-28T06:20:42.805149796Z
26.31,1010,45.87,75,131923,59.29,2026-01-28T06:20:45.056952677Z
26.29,1010,45.9,74,131925,59.99,2026-01-28T06:20:47.099882434Z
26.29,1010,45.91,74,131927,59.99,2026-01-28T06:20:49.292800459Z
26.28,1010,45.95,74,131929,59.05,2026-01-28T06:20:51.305252924Z
26.27,1010,45.97,74,131931,61.42,2026-01-28T06:20:53.149471241Z
26.27,1010,45.96,75,131933,61.42,2026-01-28T06:20:55.100624434Z
26.27,1010,45.96,75,131935,59.52,2026-01-28T06:20:57.230909095Z
26.26,1010,46.01,74,131937,59.99,2026-01-28T06:20:59.082384342Z
26.26,1010,46.02,75,131939,59.76,2026-01-28T06:21:01.338520836Z
26.25,1010,46.04,74,131941,60.94,2026-01-28T06:21:03.479678576Z
26.23,1010,46.12,73,131944,60.94,2026-01-28T06:21:06.24484914Z
26.22,1010,46.15,73,131946,60.7,2026-01-28T06:21:08.206936571Z
26.22,1010,46.17,73,131948,59.76,2026-01-28T06:21:10.954134402Z
26.19,1010,46.26,72,131951,59.29,2026-01-28T06:21:13.320577985Z
26.18,1010,46.3,72,131953,59.05,2026-01-28T06:21:15.578550664Z
26.17,1010,46.31,72,131955,59.29,2026-01-28T06:21:17.374065121Z
26.18,1010,46.3,73,131957,61.18,2026-01-28T06:21:19.248482732Z
26.18,1010,46.3,73,131959,59.05,2026-01-28T06:21:20.960688916Z
26.19,1010,46.3,74,131961,60.94,2026-01-28T06:21:22.835279662Z
26.19,1010,46.3,74,131963,59.29,2026-01-28T06:21:24.776534756Z
26.2,1010,46.3,74,131964,59.52,2026-01-28T06:21:26.411789949Z
26.21,1010,46.3,74,131966,58.82,2026-01-28T06:21:28.049632733Z
26.22,1010,46.3,75,131968,59.29,2026-01-28T06:21:29.799075439Z
26.22,1010,46.26,75,131970,59.99,2026-01-28T06:21:31.860889497Z
26.21,1010,46.28,75,131972,59.29,2026-01-28T06:21:33.807460882Z
26.21,1010,46.29,75,131974,61.18,2026-01-28T06:21:35.491712005Z
26.22,1010,46.28,76,131975,61.18,2026-01-28T06:21:37.125483618Z
26.23,1010,46.28,77,131977,59.76,2026-01-28T06:21:39.022662555Z
26.22,1010,46.27,76,131979,59.29,2026-01-28T06:21:41.064658856Z
26.22,1010,46.28,76,131981,59.99,2026-01-28T06:21:43.022256109Z
26.22,1010,46.27,76,131983,58.36,2026-01-28T06:21:44.8673354Z
26.21,1010,46.28,76,131985,58.82,2026-01-28T06:21:46.646044754Z
26.22,1010,46.29,76,131986,57.21,2026-01-28T06:21:48.448158779Z
26.22,1010,46.28,76,131988,58.82,2026-01-28T06:21:50.379675328Z
26.21,1010,46.28,76,131990,58.12,2026-01-28T06:21:52.541122652Z
26.2,1010,46.31,75,131992,58.59,2026-01-28T06:21:54.434645223Z
26.2,1010,46.33,75,131994,58.59,2026-01-28T06:21:56.628465628Z
26.19,1010,46.34,75,131996,58.36,2026-01-28T06:21:59.292049906Z
26.17,1010,46.41,74,131999,59.05,2026-01-28T06:22:01.334704304Z
26.16,1010,46.43,73,132001,58.12,2026-01-28T06:22:03.394862621Z
26.16,1010,46.46,74,132003,58.59,2026-01-28T06:22:05.22905508Z
26.16,1010,46.44,75,132005,58.12,2026-01-28T06:22:07.021423601Z
26.16,1010,46.42,75,132007,58.12,2026-01-28T06:22:08.810682165Z
26.17,1010,46.42,75,132009,58.36,2026-01-28T06:22:10.654111521Z
26.17,1010,46.4,75,132010,59.05,2026-01-28T06:22:12.598217351Z
26.16,1010,46.43,75,132013,58.59,2026-01-28T06:22:15.174114816Z
26.15,1010,46.44,74,132015,58.12,2026-01-28T06:22:17.525191413Z
26.14,1010,46.46,74,132017,57.44,2026-01-28T06:22:19.66564012Z
26.13,1010,46.49,74,132020,57.67,2026-01-28T06:22:21.816410019Z
26.13,1010,46.51,74,132022,59.05,2026-01-28T06:22:23.667543543Z
26.13,1010,46.48,75,132023,59.05,2026-01-28T06:22:25.615191317Z
26.13,1010,46.48,74,132025,57.67,2026-01-28T06:22:27.46742149Z
26.14,1010,46.47,75,132027,58.12,2026-01-28T06:22:29.806750175Z
26.13,1010,46.47,74,132029,58.82,2026-01-28T06:22:31.660147615Z
26.12,1010,46.51,73,132032,58.12,2026-01-28T06:22:35.65808009Z
26.09,1010,46.6,71,132035,57.89,2026-01-28T06:22:37.602356299Z
26.08,1010,46.64,71,132037,52.38,2026-01-28T06:22:39.63111772Z
26.08,1010,46.64,72,132039,53.88,2026-01-28T06:22:41.48951545Z
26.08,1010,46.62,73,132041,54.53,2026-01-28T06:22:43.728949183Z
26.08,1010,46.62,72,132043,55.41,2026-01-28T06:22:45.431496873Z
26.09,1010,46.59,73,132045,55.86,2026-01-28T06:22:47.071095207Z
26.1,1010,46.58,74,132047,56.31,2026-01-28T06:22:48.972791867Z
26.1,1010,46.55,73,132049,57.21,2026-01-28T06:22:51.102616245Z
26.1,1010,46.55,74,132051,55.86,2026-01-28T06:22:52.840320432Z
26.11,1010,46.53,75,132053,56.31,2026-01-28T06:22:54.891018437Z
26.1,1010,46.53,74,132055,57.67,2026-01-28T06:22:57.154463687Z
26.1,1010,46.54,74,132057,57.67,2026-01-28T06:22:59.095732915Z
26.1,1010,46.53,74,132059,57.67,2026-01-28T06:23:01.037094691Z
26.1,1010,46.54,75,132061,56.31,2026-01-28T06:23:03.098200681Z
26.1,1010,46.52,75,132063,58.36,2026-01-28T06:23:05.455285505Z
26.08,1010,46.57,73,132066,55.86,2026-01-28T06:23:08.303282522Z
26.07,1010,46.58,73,132068,55.41,2026-01-28T06:23:10.058490229Z
26.07,1010,46.57,74,132070,57.21,2026-01-28T06:23:11.992367476Z
26.07,1010,46.57,74,132072,54.1,2026-01-28T06:23:13.943915481Z
26.07,1010,46.55,74,132074,54.75,2026-01-28T06:23:15.882496842Z
26.08,1010,46.52,74,132076,53.88,2026-01-28T06:23:17.733282191Z
26.08,1010,46.51,75,132077,56.08,2026-01-28T06:23:19.893081085Z
26.07,1010,46.49,74,132080,56.98,2026-01-28T06:23:22.027361948Z
26.07,1010,46.49,74,132082,53.66,2026-01-28T06:23:23.737169589Z
26.08,1010,46.48,75,132083,55.41,2026-01-28T06:23:25.519772425Z
26.08,1010,46.46,75,132085,57.67,2026-01-28T06:23:28.680914583Z
26.06,1010,46.51,73,132088,57.67,2026-01-28T06:23:30.544892458Z
26.05,1010,46.52,74,132090,58.12,2026-01-28T06:23:32.471974518Z
26.05,1010,46.52,74,132092,56.53,2026-01-28T06:23:34.314305004Z
26.05,1010,46.49,74,132094,57.44,2026-01-28T06:23:36.670198176Z
26.04,1010,46.49,74,132096,57.44,2026-01-28T06:23:38.82224265Z
26.04,1010,46.5,74,132099,57.67,2026-01-28T06:23:40.767853813Z
26.03,1010,46.5,74,132101,56.08,2026-01-28T06:23:42.724684402Z
26.03,1010,46.51,74,132103,56.08,2026-01-28T06:23:44.862205128Z
26.03,1010,46.52,74,132105,57.21,2026-01-28T06:23:49.593215931Z
25.99,1010,46.69,70,132109,58.12,2026-01-28T06:23:51.928561033Z
25.97,1010,46.74,69,132112,57.44,2026-01-28T06:23:54.090238593Z
25.95,1010,46.76,70,132114,57.21,2026-01-28T06:23:56.237640994Z
25.94,1010,46.74,70,132116,56.08,2026-01-28T06:23:58.697680838Z
25.94,1010,46.72,71,132118,55.86,2026-01-28T06:24:00.636453593Z
25.94,1010,46.69,71,132120,56.08,2026-01-28T06:24:02.446606807Z
25.94,1010,46.64,72,132122,57.89,2026-01-28T06:24:04.430351549Z
25.95,1010,46.57,73,132124,57.21,2026-01-28T06:24:06.363915338Z
25.95,1010,46.55,73,132126,57.67,2026-01-28T06:24:08.516971467Z
25.95,1010,46.51,73,132128,58.36,2026-01-28T06:24:10.375855032Z
25.95,1010,46.5,74,132130,58.12,2026-01-28T06:24:12.321970863Z
25.95,1010,46.45,74,132132,56.31,2026-01-28T06:24:14.10505052Z
25.95,1010,46.45,75,132134,56.31,2026-01-28T06:24:16.093761718Z
25.95,1010,46.43,75,132136,56.31,2026-01-28T06:24:18.054735775Z
25.96,1010,46.4,75,132138,58.12,2026-01-28T06:24:19.996966839Z
25.96,1010,46.39,75,132140,56.31,2026-01-28T06:24:21.828378437Z
25.96,1010,46.38,75,132142,58.12,2026-01-28T06:24:23.782780746Z
25.96,1010,46.38,75,132144,56.31,2026-01-28T06:24:25.72191435Z
25.95,1010,46.38,76,132145,57.89,2026-01-28T06:24:27.67697606Z
25.95,1010,46.36,76,132147,57.44,2026-01-28T06:24:29.521073204Z
25.95,1010,46.36,76,132149,56.31,2026-01-28T06:24:31.354829531Z
25.95,1010,46.36,77,132151,57.89,2026-01-28T06:24:33.29655129Z
25.95,1010,46.36,76,132153,56.31,2026-01-28T06:24:35.259467229Z
25.94,1010,46.36,76,132155,58.12,2026-01-28T06:24:37.101209448Z
25.94,1010,46.37,77,132157,56.31,2026-01-28T06:24:39.25725907Z
25.93,1010,46.38,76,132159,57.89,2026-01-28T06:24:40.940647288Z
25.93,1010,46.37,77,132161,58.12,2026-01-28T06:24:42.674161862Z
25.94,1010,46.38,77,132162,57.67,2026-01-28T06:24:44.574210708Z
25.93,1010,46.37,77,132165,58.36,2026-01-28T06:24:46.608952079Z
25.93,1010,46.39,77,132166,56.31,2026-01-28T06:24:48.397532445Z
25.93,1010,46.38,77,132168,58.12,2026-01-28T06:24:50.61997057Z
25.91,1010,46.39,77,132170,57.67,2026-01-28T06:24:52.552785841Z
25.91,1010,46.41,77,132172,58.36,2026-01-28T06:24:54.601899504Z
25.9,1010,46.41,76,132174,57.44,2026-01-28T06:24:56.542051875Z
25.9,1010,46.42,77,132176,58.12,2026-01-28T06:24:58.488844043Z
25.89,1010,46.41,77,132178,58.12,2026-01-28T06:25:00.450416448Z
25.88,1010,46.41,77,132180,57.67,2026-01-28T06:25:02.464108783Z
25.88,1010,46.4,76,132182,57.67,2026-01-28T06:25:04.438317591Z
25.88,1010,46.4,76,132184,58.59,2026-01-28T06:25:06.282048395Z
25.87,1010,46.37,77,132186,57.67,2026-01-28T06:25:08.115384391Z
25.87,1010,46.37,77,132188,57.44,2026-01-28T06:25:10.177578014Z
25.87,1010,46.35,77,132190,57.21,2026-01-28T06:25:12.108470659Z
25.86,1010,46.37,77,132192,58.12,2026-01-28T06:25:13.860866082Z
25.86,1010,46.33,77,132194,59.05,2026-01-28T06:25:15.704384689Z
25.86,1010,46.33,77,132195,57.89,2026-01-28T06:25:17.842099447Z
25.84,1010,46.38,76,132198,57.21,2026-01-28T06:25:20.246680375Z
25.84,1010,46.39,77,132200,57.89,2026-01-28T06:25:23.184055253Z
25.8,1010,46.51,73,132204,57.44,2026-01-28T06:25:28.197220015Z
25.76,1010,46.65,71,132208,57.21,2026-01-28T06:25:30.243047902Z
25.73,1010,46.74,70,132211,56.31,2026-01-28T06:25:32.999103549Z
25.72,1010,46.75,70,132213,56.31,2026-01-28T06:25:34.955446442Z
25.72,1010,46.73,71,132215,56.31,2026-01-28T06:25:37.205129351Z
25.71,1010,46.7,72,132217,55.86,2026-01-28T06:25:38.94988116Z
25.72,1010,46.68,72,132219,56.31,2026-01-28T06:25:40.791156905Z
25.72,1010,46.64,73,132221,57.44,2026-01-28T06:25:42.624907096Z
25.73,1010,46.61,74,132222,55.41,2026-01-28T06:25:44.262717282Z
25.74,1010,46.58,75,132224,57.89,2026-01-28T06:25:45.907673138Z
25.75,1010,46.53,76,132226,57.21,2026-01-28T06:25:48.778126402Z
25.74,1010,46.57,74,132229,57.67,2026-01-28T06:25:50.579915825Z
25.74,1010,46.58,75,132230,54.1,2026-01-28T06:25:52.298400817Z
25.75,1010,46.55,76,132232,58.12,2026-01-28T06:25:56.650988876Z
25.71,1010,46.72,71,132237,57.67,2026-01-28T06:25:59.929667057Z
25.68,1010,46.8,70,132240,57.44,2026-01-28T06:26:02.426758589Z
25.66,1010,46.85,70,132242,55.86,2026-01-28T06:26:04.757791719Z
25.65,1010,46.86,71,132244,56.31,2026-01-28T06:26:06.800012346Z
25.64,1010,46.86,70,132247,57.67,2026-01-28T06:26:09.056923979Z
25.64,1010,46.85,71,132249,55.19,2026-01-28T06:26:10.839313995Z
25.64,1010,46.82,72,132251,56.08,2026-01-28T06:26:12.632786142Z
25.65,1010,46.78,73,132252,57.67,2026-01-28T06:26:14.423962231Z
25.66,1010,46.75,74,132254,56.53,2026-01-28T06:26:16.22828014Z
25.67,1010,46.7,74,132256,55.63,2026-01-28T06:26:18.565574123Z
25.67,1010,46.68,74,132258,54.75,2026-01-28T06:26:20.521616185Z
25.67,1010,46.67,75,132260,57.44,2026-01-28T06:26:22.370560774Z
25.66,1010,46.68,74,132263,56.31,2026-01-28T06:26:24.822226741Z
25.66,1010,46.67,74,132265,54.75,2026-01-28T06:26:26.713476841Z
25.66,1010,46.67,74,132267,55.41,2026-01-28T06:26:29.009735779Z
25.66,1010,46.66,74,132269,54.1,2026-01-28T06:26:31.172034928Z
25.65,1010,46.65,74,132271,53.66,2026-01-28T06:26:33.165031484Z
25.65,1010,46.63,75,132273,53.88,2026-01-28T06:26:35.577213493Z
25.63,1010,46.65,73,132276,53.45,2026-01-28T06:26:38.434317495Z
25.63,1010,46.65,73,132278,53.66,2026-01-28T06:26:40.08447744Z
25.63,1010,46.61,75,132280,54.97,2026-01-28T06:26:41.729398531Z
25.64,1010,46.54,76,132281,55.63,2026-01-28T06:26:43.371351319Z
25.65,1010,46.48,76,132283,53.88,2026-01-28T06:26:45.008553428Z
25.66,1010,46.43,78,132285,55.86,2026-01-28T06:26:46.806025035Z
25.67,1010,46.34,78,132287,53.66,2026-01-28T06:26:49.502144879Z
25.65,1010,46.23,77,132289,53.88,2026-01-28T06:26:51.542540556Z
25.63,1010,46.12,75,132292,54.97,2026-01-28T06:26:56.758966496Z
25.58,1010,46.07,72,132296,55.86,2026-01-28T06:26:59.943058129Z
25.55,1010,46.02,71,132300,52.38,2026-01-28T06:27:02.403480504Z
25.52,1010,45.96,71,132302,52.59,2026-01-28T06:27:04.34109388Z
25.52,1010,45.89,72,132304,54.53,2026-01-28T06:27:07.409991629Z
25.49,1010,45.81,72,132307,53.88,2026-01-28T06:27:09.663839147Z
25.48,1010,45.72,72,132310,51.33,2026-01-28T06:27:14.985989359Z
25.44,1010,45.63,69,132315,54.31,2026-01-28T06:27:18.078180935Z
25.39,1010,45.63,67,132320,54.75,2026-01-28T06:27:22.053031351Z
25.37,1010,45.61,68,132322,54.31,2026-01-28T06:27:24.325045791Z
25.36,1010,45.56,69,132324,52.38,2026-01-28T06:27:30.059772249Z
25.32,1010,45.71,66,132330,53.88,2026-01-28T06:27:34.037994405Z
25.29,1010,45.73,65,132334,55.41,2026-01-28T06:27:37.221677209Z
25.25,1010,45.71,63,132339,54.53,2026-01-28T06:27:41.71366069Z
25.24,1010,45.65,65,132341,54.75,2026-01-28T06:27:43.434618147Z
25.23,1010,45.57,65,132344,54.97,2026-01-28T06:27:47.756091994Z
25.21,1010,45.5,65,132348,55.63,2026-01-28T06:27:51.340153106Z
25.19,1010,45.5,64,132352,54.53,2026-01-28T06:27:54.941147558Z
25.17,1010,45.5,64,132355,55.41,2026-01-28T06:27:58.314336296Z
25.16,1010,45.47,65,132358,55.63,2026-01-28T06:28:00.202144074Z
25.17,1010,45.43,66,132360,56.08,2026-01-28T06:28:03.728567387Z
25.16,1010,45.41,66,132364,55.41,2026-01-28T06:28:05.68244749Z
25.17,1010,45.39,67,132365,54.97,2026-01-28T06:28:07.621630797Z
25.18,1010,45.34,68,132367,55.41,2026-01-28T06:28:09.989020793Z
25.19,1010,45.28,69,132370,55.63,2026-01-28T06:28:12.041677986Z
25.2,1010,45.27,70,132372,55.86,2026-01-28T06:28:14.27893758Z
25.2,1010,45.27,70,132374,55.41,2026-01-28T06:28:16.230428122Z
25.21,1010,45.27,71,132376,55.63,2026-01-28T06:28:18.287440121Z
25.21,1010,45.27,72,132378,55.41,2026-01-28T06:28:20.645336281Z
25.22,1010,45.27,72,132380,56.98,2026-01-28T06:28:22.472386441Z
25.23,1010,45.26,73,132382,56.31,2026-01-28T06:28:24.4261828Z
25.24,1010,45.26,74,132384,56.31,2026-01-28T06:28:26.359667958Z
25.25,1010,45.27,74,132386,56.08,2026-01-28T06:28:28.408949763Z
25.25,1010,45.27,75,132388,57.44,2026-01-28T06:28:30.666618101Z
25.25,1010,45.26,75,132391,56.31,2026-01-28T06:28:32.619795214Z
25.25,1010,45.31,75,132393,55.86,2026-01-28T06:28:34.67309723Z
25.26,1010,45.33,75,132394,55.86,2026-01-28T06:28:39.365003649Z
25.22,1010,45.5,72,132399,56.08,2026-01-28T06:28:41.321420257Z
25.21,1010,45.54,73,132401,55.63,2026-01-28T06:28:43.682382379Z
25.2,1010,45.57,73,132404,55.86,2026-01-28T06:28:46.23368668Z
25.19,1010,45.59,73,132406,56.98,2026-01-28T06:28:50.63519335Z
25.15,1010,45.78,70,132411,56.31,2026-01-28T06:28:54.940722615Z
25.12,1010,45.98,68,132415,55.86,2026-01-28T06:28:58.207349723Z
25.09,1010,46.08,68,132418,56.31,2026-01-28T06:29:01.790754731Z
25.06,1010,46.18,67,132422,55.41,2026-01-28T06:29:04.466028948Z
25.05,1010,46.18,67,132424,56.31,2026-01-28T06:29:06.502662552Z
25.05,1010,46.14,68,132426,55.63,2026-01-28T06:29:10.817915408Z
25.02,1010,46.27,66,132432,57.21,2026-01-28T06:29:14.463932146Z
24.99,1010,46.42,64,132437,55.19,2026-01-28T06:29:20.942636908Z
24.95,1010,46.62,62,132443,56.31,2026-01-28T06:29:25.559997509Z
24.93,1010,46.61,62,132445,55.41,2026-01-28T06:29:28.518752533Z
24.92,1010,46.66,62,132449,56.31,2026-01-28T06:29:31.587272769Z
24.91,1010,46.68,62,132452,55.63,2026-01-28T06:29:34.059990158Z
24.9,1010,46.68,63,132455,56.08,2026-01-28T06:29:37.841420623Z
24.9,1010,46.69,63,132458,56.08,2026-01-28T06:29:40.199938888Z
24.91,1010,46.69,63,132460,56.53,2026-01-28T06:29:42.555121252Z
24.92,1010,46.64,65,132462,57.21,2026-01-28T06:29:45.903176087Z
24.91,1010,46.66,64,132466,56.08,2026-01-28T06:29:50.428482252Z
24.89,1010,46.7,63,132470,57.44,2026-01-28T06:29:53.009368416Z
24.89,1010,46.7,63,132473,56.31,2026-01-28T06:29:55.147698162Z
24.9,1010,46.66,64,132475,56.31,2026-01-28T06:29:56.939894281Z
24.93,1010,46.61,66,132477,55.86,2026-01-28T06:30:01.388035524Z
24.91,1010,46.66,64,132482,55.63,2026-01-28T06:30:05.592234164Z
24.88,1010,46.8,62,132487,56.31,2026-01-28T06:30:08.538374094Z
24.89,1010,46.78,64,132488,57.67,2026-01-28T06:30:11.224995797Z
24.89,1010,46.74,64,132491,56.31,2026-01-28T06:30:13.47110891Z
24.89,1010,46.73,64,132494,56.08,2026-01-28T06:30:15.673033296Z
24.91,1010,46.71,66,132495,57.21,2026-01-28T06:30:20.141985639Z
24.89,1010,46.78,64,132500,55.86,2026-01-28T06:30:22.997266032Z
24.89,1010,46.8,64,132503,57.44,2026-01-28T06:30:24.692802777Z
24.9,1010,46.78,66,132504,57.67,2026-01-28T06:30:27.827715082Z
24.89,1010,46.81,64,132509,57.89,2026-01-28T06:30:31.716428774Z
24.88,1010,46.81,64,132511,57.67,2026-01-28T06:30:34.373111448Z
24.88,1010,46.86,64,132515,57.89,2026-01-28T06:30:36.775039032Z
24.89,1010,46.84,66,132516,57.21,2026-01-28T06:30:39.288612626Z
24.9,1010,46.8,66,132519,57.67,2026-01-28T06:30:41.220341107Z
24.91,1010,46.78,67,132521,57.44,2026-01-28T06:30:43.071470203Z
24.93,1010,46.75,68,132523,58.12,2026-01-28T06:30:45.035499527Z
24.95,1010,46.7,69,132525,58.12,2026-01-28T06:30:46.96072928Z
24.97,1010,46.67,70,132527,58.12,2026-01-28T06:30:48.801006457Z
24.98,1010,46.64,70,132529,57.21,2026-01-28T06:30:50.592831967Z
25.0,1010,46.61,72,132530,57.21,2026-01-28T06:30:52.22942841Z
25.02,1010,46.59,73,132532,57.67,2026-01-28T06:30:53.872788485Z
25.04,1010,46.54,73,132534,59.05,2026-01-28T06:30:55.521267988Z
25.06,1010,46.53,75,132535,57.44,2026-01-28T06:30:57.316073862Z
25.08,1010,46.5,75,132537,57.21,2026-01-28T06:30:59.97197804Z
25.06,1010,46.58,72,132541,57.44,2026-01-28T06:31:02.930334196Z
25.03,1010,46.75,70,132545,57.89,2026-01-28T06:31:09.904896738Z
24.99,1010,46.99,68,132550,56.98,2026-01-28T06:31:14.09296379Z
24.95,1010,47.13,65,132554,55.41,2026-01-28T06:31:17.891207543Z
24.91,1010,47.31,63,132559,56.98,2026-01-28T06:31:21.680973314Z
24.89,1010,47.34,63,132562,58.36,2026-01-28T06:31:23.922149678Z
24.88,1010,47.34,63,132565,57.44,2026-01-28T06:31:27.107508753Z
24.89,1010,47.32,65,132567,56.53,2026-01-28T06:31:29.063046744Z
24.9,1010,47.28,65,132569,57.44,2026-01-28T06:31:30.985204416Z
24.91,1010,47.24,67,132571,57.67,2026-01-28T06:31:32.946154815Z
24.93,1010,47.2,68,132573,57.21,2026-01-28T06:31:34.778202167Z
24.94,1010,47.18,68,132575,57.44,2026-01-28T06:31:37.143069299Z
24.96,1010,47.2,69,132577,58.36,2026-01-28T06:31:38.991941918Z
24.98,1010,47.2,70,132579,57.89,2026-01-28T06:31:40.764768984Z
25.0,1010,47.2,71,132580,57.89,2026-01-28T06:31:42.770368046Z
25.01,1010,47.22,71,132583,57.89,2026-01-28T06:31:44.61794189Z
25.03,1010,47.24,72,132584,57.44,2026-01-28T06:31:46.353901378Z
25.04,1010,47.26,72,132586,56.31,2026-01-28T06:31:48.191966824Z
25.06,1010,47.27,73,132588,57.67,2026-01-28T06:31:50.255406862Z
25.07,1010,47.28,73,132590,57.67,2026-01-28T06:31:52.091037609Z
25.08,1010,47.3,73,132592,57.21,2026-01-28T06:31:54.184171181Z
25.08,1010,47.35,73,132594,57.21,2026-01-28T06:31:56.188039054Z
25.09,1010,47.4,73,132596,56.31,2026-01-28T06:31:58.023685756Z
25.1,1010,47.43,74,132598,57.89,2026-01-28T06:31:59.965663879Z
25.11,1010,47.48,74,132600,56.08,2026-01-28T06:32:01.932075662Z
